MODULE,CONTRACT_REF_NO,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,EVENT_SEQ_NO,EVENT_DATE,EVENT_CODE,CONTRACT_STATUS,AUTH_STATUS,NEW_VERSION_INDICATOR,REVERSED_EVENT_SEQ_NO,EVENT_VALUE_DATE,ECA_STATUS,WORKFLOW_STATUS,RATE_REVISION_STATUS,RELEASE_BY,RELEASE_DT_STAMP,RATE_ASSIGNED_BY,RATE_ASSIGN_DT_STAMP,RATE_ASSIGN_AUTH_BY,RATE_ASSIGN_AUTH_DT_STAMP,INFORM_STATUS,TRN_TYPE,CUTOFF_STATUS,CUTOFF_EVENT_SEQ_NO,TXN_ID,TXN_BRANCH
MO,CONTRACT_REF_NO_,MAKER_ID_407,2026-02-11,CHECKER_ID_4,2026-02-11,578449,2026-02-11,EVEN,C,A,N,670,2026-02-11,E,WO,RA,RELEASE_BY_4,2026-02-11,RATE_ASSIGNE,2026-02-11,RATE_ASSIGN_,2026-02-11,I,TRN_TYPE_4,C,9350,TXN0000000000000407,007
MO,CONTRACT_REF_NO_,MAKER_ID_408,2026-02-12,CHECKER_ID_4,2026-02-12,101361,2026-02-12,EVEN,C,A,N,1803,2026-02-12,E,WO,RA,RELEASE_BY_4,2026-02-12,RATE_ASSIGNE,2026-02-12,RATE_ASSIGN_,2026-02-12,I,TRN_TYPE_4,C,6965,TXN0000000000000408,008
MO,CONTRACT_REF_NO_,MAKER_ID_409,2026-02-13,CHECKER_ID_4,2026-02-13,61118,2026-02-13,EVEN,C,A,N,917,2026-02-13,E,WO,RA,RELEASE_BY_4,2026-02-13,RATE_ASSIGNE,2026-02-13,RATE_ASSIGN_,2026-02-13,I,TRN_TYPE_4,C,9685,TXN0000000000000409,009
MO,CONTRACT_REF_NO_,MAKER_ID_410,2026-02-14,CHECKER_ID_4,2026-02-14,106011,2026-02-14,EVEN,C,A,N,5610,2026-02-14,E,WO,RA,RELEASE_BY_4,2026-02-14,RATE_ASSIGNE,2026-02-14,RATE_ASSIGN_,2026-02-14,I,TRN_TYPE_4,C,2444,TXN0000000000000410,010
MO,CONTRACT_REF_NO_,MAKER_ID_411,2026-02-15,CHECKER_ID_4,2026-02-15,749255,2026-02-15,EVEN,C,A,N,8319,2026-02-15,E,WO,RA,RELEASE_BY_4,2026-02-15,RATE_ASSIGNE,2026-02-15,RATE_ASSIGN_,2026-02-15,I,TRN_TYPE_4,C,7721,TXN0000000000000411,011
MO,CONTRACT_REF_NO_,MAKER_ID_412,2026-02-16,CHECKER_ID_4,2026-02-16,424169,2026-02-16,EVEN,C,A,N,6793,2026-02-16,E,WO,RA,RELEASE_BY_4,2026-02-16,RATE_ASSIGNE,2026-02-16,RATE_ASSIGN_,2026-02-16,I,TRN_TYPE_4,C,5354,TXN0000000000000412,012
MO,CONTRACT_REF_NO_,MAKER_ID_413,2026-02-17,CHECKER_ID_4,2026-02-17,360839,2026-02-17,EVEN,C,A,N,299,2026-02-17,E,WO,RA,RELEASE_BY_4,2026-02-17,RATE_ASSIGNE,2026-02-17,RATE_ASSIGN_,2026-02-17,I,TRN_TYPE_4,C,1341,TXN0000000000000413,013
MO,CONTRACT_REF_NO_,MAKER_ID_414,2026-02-18,CHECKER_ID_4,2026-02-18,820131,2026-02-18,EVEN,C,A,N,7762,2026-02-18,E,WO,RA,RELEASE_BY_4,2026-02-18,RATE_ASSIGNE,2026-02-18,RATE_ASSIGN_,2026-02-18,I,TRN_TYPE_4,C,7765,TXN0000000000000414,014
MO,CONTRACT_REF_NO_,MAKER_ID_415,2026-02-19,CHECKER_ID_4,2026-02-19,700693,2026-02-19,EVEN,C,U,N,1270,2026-02-19,E,WO,RA,RELEASE_BY_4,2026-02-19,RATE_ASSIGNE,2026-02-19,RATE_ASSIGN_,2026-02-19,I,TRN_TYPE_4,C,7563,TXN0000000000000415,015
MO,CONTRACT_REF_NO_,MAKER_ID_416,2026-02-20,CHECKER_ID_4,2026-02-20,365609,2026-02-20,EVEN,C,A,N,9162,2026-02-20,E,WO,RA,RELEASE_BY_4,2026-02-20,RATE_ASSIGNE,2026-02-20,RATE_ASSIGN_,2026-02-20,I,TRN_TYPE_4,C,9833,TXN0000000000000416,016
MO,CONTRACT_REF_NO_,MAKER_ID_417,2026-02-21,CHECKER_ID_4,2026-02-21,999529,2026-02-21,EVEN,C,A,N,6047,2026-02-21,E,WO,RA,RELEASE_BY_4,2026-02-21,RATE_ASSIGNE,2026-02-21,RATE_ASSIGN_,2026-02-21,I,TRN_TYPE_4,C,3086,TXN0000000000000417,017
MO,CONTRACT_REF_NO_,MAKER_ID_418,2026-02-22,CHECKER_ID_4,2026-02-22,311480,2026-02-22,EVEN,C,A,N,1373,2026-02-22,E,WO,RA,RELEASE_BY_4,2026-02-22,RATE_ASSIGNE,2026-02-22,RATE_ASSIGN_,2026-02-22,I,TRN_TYPE_4,C,3633,TXN0000000000000418,018
MO,CONTRACT_REF_NO_,MAKER_ID_419,2026-02-23,CHECKER_ID_4,2026-02-23,218764,2026-02-23,EVEN,C,A,N,675,2026-02-23,E,WO,RA,RELEASE_BY_4,2026-02-23,RATE_ASSIGNE,2026-02-23,RATE_ASSIGN_,2026-02-23,I,TRN_TYPE_4,C,8391,TXN0000000000000419,019
MO,CONTRACT_REF_NO_,MAKER_ID_420,2026-02-24,CHECKER_ID_4,2026-02-24,261843,2026-02-24,EVEN,C,A,N,8951,2026-02-24,E,WO,RA,RELEASE_BY_4,2026-02-24,RATE_ASSIGNE,2026-02-24,RATE_ASSIGN_,2026-02-24,I,TRN_TYPE_4,C,4919,TXN0000000000000420,020
MO,CONTRACT_REF_NO_,MAKER_ID_421,2026-02-25,CHECKER_ID_4,2026-02-25,781614,2026-02-25,EVEN,C,A,N,197,2026-02-25,E,WO,RA,RELEASE_BY_4,2026-02-25,RATE_ASSIGNE,2026-02-25,RATE_ASSIGN_,2026-02-25,I,TRN_TYPE_4,C,6735,TXN0000000000000421,021
MO,CONTRACT_REF_NO_,MAKER_ID_422,2026-02-26,CHECKER_ID_4,2026-02-26,939410,2026-02-26,EVEN,C,A,N,2869,2026-02-26,E,WO,RA,RELEASE_BY_4,2026-02-26,RATE_ASSIGNE,2026-02-26,RATE_ASSIGN_,2026-02-26,I,TRN_TYPE_4,C,2207,TXN0000000000000422,022
MO,CONTRACT_REF_NO_,MAKER_ID_423,2026-02-27,CHECKER_ID_4,2026-02-27,842248,2026-02-27,EVEN,C,A,N,6833,2026-02-27,E,WO,RA,RELEASE_BY_4,2026-02-27,RATE_ASSIGNE,2026-02-27,RATE_ASSIGN_,2026-02-27,I,TRN_TYPE_4,C,3086,TXN0000000000000423,023
MO,CONTRACT_REF_NO_,MAKER_ID_424,2026-02-28,CHECKER_ID_4,2026-02-28,51123,2026-02-28,EVEN,C,A,N,6823,2026-02-28,E,WO,RA,RELEASE_BY_4,2026-02-28,RATE_ASSIGNE,2026-02-28,RATE_ASSIGN_,2026-02-28,I,TRN_TYPE_4,C,6259,TXN0000000000000424,024
MO,CONTRACT_REF_NO_,MAKER_ID_425,2026-03-01,CHECKER_ID_4,2026-03-01,678475,2026-03-01,EVEN,C,A,N,5314,2026-03-01,E,WO,RA,RELEASE_BY_4,2026-03-01,RATE_ASSIGNE,2026-03-01,RATE_ASSIGN_,2026-03-01,I,TRN_TYPE_4,C,1764,TXN0000000000000425,025
MO,CONTRACT_REF_NO_,MAKER_ID_426,2026-03-02,CHECKER_ID_4,2026-03-02,142928,2026-03-02,EVEN,C,A,N,852,2026-03-02,E,WO,RA,RELEASE_BY_4,2026-03-02,RATE_ASSIGNE,2026-03-02,RATE_ASSIGN_,2026-03-02,I,TRN_TYPE_4,C,7084,TXN0000000000000426,001
MO,CONTRACT_REF_NO_,MAKER_ID_427,2026-03-03,CHECKER_ID_4,2026-03-03,843153,2026-03-03,EVEN,C,A,N,6197,2026-03-03,E,WO,RA,RELEASE_BY_4,2026-03-03,RATE_ASSIGNE,2026-03-03,RATE_ASSIGN_,2026-03-03,I,TRN_TYPE_4,C,4794,TXN0000000000000427,002
MO,CONTRACT_REF_NO_,MAKER_ID_428,2026-03-04,CHECKER_ID_4,2026-03-04,984777,2026-03-04,EVEN,C,A,N,8141,2026-03-04,E,WO,RA,RELEASE_BY_4,2026-03-04,RATE_ASSIGNE,2026-03-04,RATE_ASSIGN_,2026-03-04,I,TRN_TYPE_4,C,6459,TXN0000000000000428,003
MO,CONTRACT_REF_NO_,MAKER_ID_429,2026-03-05,CHECKER_ID_4,2026-03-05,146353,2026-03-05,EVEN,C,A,N,9795,2026-03-05,E,WO,RA,RELEASE_BY_4,2026-03-05,RATE_ASSIGNE,2026-03-05,RATE_ASSIGN_,2026-03-05,I,TRN_TYPE_4,C,4574,TXN0000000000000429,004
MO,CONTRACT_REF_NO_,MAKER_ID_430,2026-03-06,CHECKER_ID_4,2026-03-06,242584,2026-03-06,EVEN,C,A,N,9755,2026-03-06,E,WO,RA,RELEASE_BY_4,2026-03-06,RATE_ASSIGNE,2026-03-06,RATE_ASSIGN_,2026-03-06,I,TRN_TYPE_4,C,4776,TXN0000000000000430,005
MO,CONTRACT_REF_NO_,MAKER_ID_431,2026-03-07,CHECKER_ID_4,2026-03-07,603034,2026-03-07,EVEN,C,A,N,3747,2026-03-07,E,WO,RA,RELEASE_BY_4,2026-03-07,RATE_ASSIGNE,2026-03-07,RATE_ASSIGN_,2026-03-07,I,TRN_TYPE_4,C,9512,TXN0000000000000431,006
MO,CONTRACT_REF_NO_,MAKER_ID_432,2026-03-08,CHECKER_ID_4,2026-03-08,905899,2026-03-08,EVEN,C,A,N,9666,2026-03-08,E,WO,RA,RELEASE_BY_4,2026-03-08,RATE_ASSIGNE,2026-03-08,RATE_ASSIGN_,2026-03-08,I,TRN_TYPE_4,C,4821,TXN0000000000000432,007
MO,CONTRACT_REF_NO_,MAKER_ID_433,2026-03-09,CHECKER_ID_4,2026-03-09,297823,2026-03-09,EVEN,C,A,N,7965,2026-03-09,E,WO,RA,RELEASE_BY_4,2026-03-09,RATE_ASSIGNE,2026-03-09,RATE_ASSIGN_,2026-03-09,I,TRN_TYPE_4,C,2784,TXN0000000000000433,008
MO,CONTRACT_REF_NO_,MAKER_ID_434,2026-03-10,CHECKER_ID_4,2026-03-10,577836,2026-03-10,EVEN,C,A,N,8499,2026-03-10,E,WO,RA,RELEASE_BY_4,2026-03-10,RATE_ASSIGNE,2026-03-10,RATE_ASSIGN_,2026-03-10,I,TRN_TYPE_4,C,8029,TXN0000000000000434,009
MO,CONTRACT_REF_NO_,MAKER_ID_435,2026-03-11,CHECKER_ID_4,2026-03-11,362674,2026-03-11,EVEN,C,A,N,5056,2026-03-11,E,WO,RA,RELEASE_BY_4,2026-03-11,RATE_ASSIGNE,2026-03-11,RATE_ASSIGN_,2026-03-11,I,TRN_TYPE_4,C,4486,TXN0000000000000435,010
MO,CONTRACT_REF_NO_,MAKER_ID_436,2026-03-12,CHECKER_ID_4,2026-03-12,109403,2026-03-12,EVEN,C,A,N,9045,2026-03-12,E,WO,RA,RELEASE_BY_4,2026-03-12,RATE_ASSIGNE,2026-03-12,RATE_ASSIGN_,2026-03-12,I,TRN_TYPE_4,C,60,TXN0000000000000436,011
MO,CONTRACT_REF_NO_,MAKER_ID_437,2026-03-13,CHECKER_ID_4,2026-03-13,877352,2026-03-13,EVEN,C,A,N,6813,2026-03-13,E,WO,RA,RELEASE_BY_4,2026-03-13,RATE_ASSIGNE,2026-03-13,RATE_ASSIGN_,2026-03-13,I,TRN_TYPE_4,C,8245,TXN0000000000000437,012
MO,CONTRACT_REF_NO_,MAKER_ID_438,2026-03-14,CHECKER_ID_4,2026-03-14,407061,2026-03-14,EVEN,C,U,N,6537,2026-03-14,E,WO,RA,RELEASE_BY_4,2026-03-14,RATE_ASSIGNE,2026-03-14,RATE_ASSIGN_,2026-03-14,I,TRN_TYPE_4,C,7057,TXN0000000000000438,013
MO,CONTRACT_REF_NO_,MAKER_ID_439,2026-03-15,CHECKER_ID_4,2026-03-15,931566,2026-03-15,EVEN,C,A,N,2769,2026-03-15,E,WO,RA,RELEASE_BY_4,2026-03-15,RATE_ASSIGNE,2026-03-15,RATE_ASSIGN_,2026-03-15,I,TRN_TYPE_4,C,1407,TXN0000000000000439,014
MO,CONTRACT_REF_NO_,MAKER_ID_440,2026-03-16,CHECKER_ID_4,2026-03-16,330525,2026-03-16,EVEN,C,A,N,7937,2026-03-16,E,WO,RA,RELEASE_BY_4,2026-03-16,RATE_ASSIGNE,2026-03-16,RATE_ASSIGN_,2026-03-16,I,TRN_TYPE_4,C,7214,TXN0000000000000440,015
MO,CONTRACT_REF_NO_,MAKER_ID_441,2026-03-17,CHECKER_ID_4,2026-03-17,104325,2026-03-17,EVEN,C,A,N,7588,2026-03-17,E,WO,RA,RELEASE_BY_4,2026-03-17,RATE_ASSIGNE,2026-03-17,RATE_ASSIGN_,2026-03-17,I,TRN_TYPE_4,C,9720,TXN0000000000000441,016
MO,CONTRACT_REF_NO_,MAKER_ID_442,2026-03-18,CHECKER_ID_4,2026-03-18,617221,2026-03-18,EVEN,C,A,N,5638,2026-03-18,E,WO,RA,RELEASE_BY_4,2026-03-18,RATE_ASSIGNE,2026-03-18,RATE_ASSIGN_,2026-03-18,I,TRN_TYPE_4,C,9932,TXN0000000000000442,017
MO,CONTRACT_REF_NO_,MAKER_ID_443,2026-03-19,CHECKER_ID_4,2026-03-19,411726,2026-03-19,EVEN,C,A,N,8706,2026-03-19,E,WO,RA,RELEASE_BY_4,2026-03-19,RATE_ASSIGNE,2026-03-19,RATE_ASSIGN_,2026-03-19,I,TRN_TYPE_4,C,8505,TXN0000000000000443,018
MO,CONTRACT_REF_NO_,MAKER_ID_444,2026-03-20,CHECKER_ID_4,2026-03-20,89441,2026-03-20,EVEN,C,A,N,2740,2026-03-20,E,WO,RA,RELEASE_BY_4,2026-03-20,RATE_ASSIGNE,2026-03-20,RATE_ASSIGN_,2026-03-20,I,TRN_TYPE_4,C,6456,TXN0000000000000444,019
MO,CONTRACT_REF_NO_,MAKER_ID_445,2026-03-21,CHECKER_ID_4,2026-03-21,769275,2026-03-21,EVEN,C,A,N,69,2026-03-21,E,WO,RA,RELEASE_BY_4,2026-03-21,RATE_ASSIGNE,2026-03-21,RATE_ASSIGN_,2026-03-21,I,TRN_TYPE_4,C,1167,TXN0000000000000445,020
MO,CONTRACT_REF_NO_,MAKER_ID_446,2026-03-22,CHECKER_ID_4,2026-03-22,832555,2026-03-22,EVEN,C,A,N,9306,2026-03-22,E,WO,RA,RELEASE_BY_4,2026-03-22,RATE_ASSIGNE,2026-03-22,RATE_ASSIGN_,2026-03-22,I,TRN_TYPE_4,C,5868,TXN0000000000000446,021
MO,CONTRACT_REF_NO_,MAKER_ID_447,2026-03-23,CHECKER_ID_4,2026-03-23,908763,2026-03-23,EVEN,C,A,N,4488,2026-03-23,E,WO,RA,RELEASE_BY_4,2026-03-23,RATE_ASSIGNE,2026-03-23,RATE_ASSIGN_,2026-03-23,I,TRN_TYPE_4,C,2506,TXN0000000000000447,022
MO,CONTRACT_REF_NO_,MAKER_ID_448,2026-03-24,CHECKER_ID_4,2026-03-24,838027,2026-03-24,EVEN,C,A,N,1850,2026-03-24,E,WO,RA,RELEASE_BY_4,2026-03-24,RATE_ASSIGNE,2026-03-24,RATE_ASSIGN_,2026-03-24,I,TRN_TYPE_4,C,3347,TXN0000000000000448,023
MO,CONTRACT_REF_NO_,MAKER_ID_449,2026-03-25,CHECKER_ID_4,2026-03-25,591526,2026-03-25,EVEN,C,A,N,3258,2026-03-25,E,WO,RA,RELEASE_BY_4,2026-03-25,RATE_ASSIGNE,2026-03-25,RATE_ASSIGN_,2026-03-25,I,TRN_TYPE_4,C,9328,TXN0000000000000449,024
MO,CONTRACT_REF_NO_,MAKER_ID_450,2026-03-26,CHECKER_ID_4,2026-03-26,871156,2026-03-26,EVEN,C,A,N,6253,2026-03-26,E,WO,RA,RELEASE_BY_4,2026-03-26,RATE_ASSIGNE,2026-03-26,RATE_ASSIGN_,2026-03-26,I,TRN_TYPE_4,C,4452,TXN0000000000000450,025
MO,CONTRACT_REF_NO_,MAKER_ID_451,2026-03-27,CHECKER_ID_4,2026-03-27,368156,2026-03-27,EVEN,C,A,N,787,2026-03-27,E,WO,RA,RELEASE_BY_4,2026-03-27,RATE_ASSIGNE,2026-03-27,RATE_ASSIGN_,2026-03-27,I,TRN_TYPE_4,C,958,TXN0000000000000451,001
MO,CONTRACT_REF_NO_,MAKER_ID_452,2026-03-28,CHECKER_ID_4,2026-03-28,718535,2026-03-28,EVEN,C,A,N,3570,2026-03-28,E,WO,RA,RELEASE_BY_4,2026-03-28,RATE_ASSIGNE,2026-03-28,RATE_ASSIGN_,2026-03-28,I,TRN_TYPE_4,C,5436,TXN0000000000000452,002
MO,CONTRACT_REF_NO_,MAKER_ID_453,2026-03-29,CHECKER_ID_4,2026-03-29,879947,2026-03-29,EVEN,C,A,N,2319,2026-03-29,E,WO,RA,RELEASE_BY_4,2026-03-29,RATE_ASSIGNE,2026-03-29,RATE_ASSIGN_,2026-03-29,I,TRN_TYPE_4,C,5709,TXN0000000000000453,003
MO,CONTRACT_REF_NO_,MAKER_ID_454,2026-03-30,CHECKER_ID_4,2026-03-30,677369,2026-03-30,EVEN,C,A,N,4007,2026-03-30,E,WO,RA,RELEASE_BY_4,2026-03-30,RATE_ASSIGNE,2026-03-30,RATE_ASSIGN_,2026-03-30,I,TRN_TYPE_4,C,9532,TXN0000000000000454,004
MO,CONTRACT_REF_NO_,MAKER_ID_455,2026-03-31,CHECKER_ID_4,2026-03-31,9167,2026-03-31,EVEN,C,A,N,9262,2026-03-31,E,WO,RA,RELEASE_BY_4,2026-03-31,RATE_ASSIGNE,2026-03-31,RATE_ASSIGN_,2026-03-31,I,TRN_TYPE_4,C,3943,TXN0000000000000455,005
MO,CONTRACT_REF_NO_,MAKER_ID_456,2026-04-01,CHECKER_ID_4,2026-04-01,243621,2026-04-01,EVEN,C,A,N,5979,2026-04-01,E,WO,RA,RELEASE_BY_4,2026-04-01,RATE_ASSIGNE,2026-04-01,RATE_ASSIGN_,2026-04-01,I,TRN_TYPE_4,C,5258,TXN0000000000000456,006
MO,CONTRACT_REF_NO_,MAKER_ID_457,2026-04-02,CHECKER_ID_4,2026-04-02,267634,2026-04-02,EVEN,C,A,N,4035,2026-04-02,E,WO,RA,RELEASE_BY_4,2026-04-02,RATE_ASSIGNE,2026-04-02,RATE_ASSIGN_,2026-04-02,I,TRN_TYPE_4,C,7685,TXN0000000000000457,007
MO,CONTRACT_REF_NO_,MAKER_ID_458,2026-04-03,CHECKER_ID_4,2026-04-03,197624,2026-04-03,EVEN,C,A,N,7066,2026-04-03,E,WO,RA,RELEASE_BY_4,2026-04-03,RATE_ASSIGNE,2026-04-03,RATE_ASSIGN_,2026-04-03,I,TRN_TYPE_4,C,3543,TXN0000000000000458,008
MO,CONTRACT_REF_NO_,MAKER_ID_459,2026-04-04,CHECKER_ID_4,2026-04-04,154488,2026-04-04,EVEN,C,A,N,1997,2026-04-04,E,WO,RA,RELEASE_BY_4,2026-04-04,RATE_ASSIGNE,2026-04-04,RATE_ASSIGN_,2026-04-04,I,TRN_TYPE_4,C,5506,TXN0000000000000459,009
MO,CONTRACT_REF_NO_,MAKER_ID_460,2026-04-05,CHECKER_ID_4,2026-04-05,328219,2026-04-05,EVEN,C,A,N,9177,2026-04-05,E,WO,RA,RELEASE_BY_4,2026-04-05,RATE_ASSIGNE,2026-04-05,RATE_ASSIGN_,2026-04-05,I,TRN_TYPE_4,C,6280,TXN0000000000000460,010
MO,CONTRACT_REF_NO_,MAKER_ID_461,2026-04-06,CHECKER_ID_4,2026-04-06,653631,2026-04-06,EVEN,C,U,N,1023,2026-04-06,E,WO,RA,RELEASE_BY_4,2026-04-06,RATE_ASSIGNE,2026-04-06,RATE_ASSIGN_,2026-04-06,I,TRN_TYPE_4,C,1325,TXN0000000000000461,011
MO,CONTRACT_REF_NO_,MAKER_ID_462,2026-04-07,CHECKER_ID_4,2026-04-07,662742,2026-04-07,EVEN,C,A,N,8870,2026-04-07,E,WO,RA,RELEASE_BY_4,2026-04-07,RATE_ASSIGNE,2026-04-07,RATE_ASSIGN_,2026-04-07,I,TRN_TYPE_4,C,6634,TXN0000000000000462,012
MO,CONTRACT_REF_NO_,MAKER_ID_463,2026-04-08,CHECKER_ID_4,2026-04-08,795547,2026-04-08,EVEN,C,A,N,3007,2026-04-08,E,WO,RA,RELEASE_BY_4,2026-04-08,RATE_ASSIGNE,2026-04-08,RATE_ASSIGN_,2026-04-08,I,TRN_TYPE_4,C,5393,TXN0000000000000463,013
MO,CONTRACT_REF_NO_,MAKER_ID_464,2026-04-09,CHECKER_ID_4,2026-04-09,946776,2026-04-09,EVEN,C,A,N,1926,2026-04-09,E,WO,RA,RELEASE_BY_4,2026-04-09,RATE_ASSIGNE,2026-04-09,RATE_ASSIGN_,2026-04-09,I,TRN_TYPE_4,C,4925,TXN0000000000000464,014
MO,CONTRACT_REF_NO_,MAKER_ID_465,2026-04-10,CHECKER_ID_4,2026-04-10,542440,2026-04-10,EVEN,C,A,N,1759,2026-04-10,E,WO,RA,RELEASE_BY_4,2026-04-10,RATE_ASSIGNE,2026-04-10,RATE_ASSIGN_,2026-04-10,I,TRN_TYPE_4,C,9361,TXN0000000000000465,015
MO,CONTRACT_REF_NO_,MAKER_ID_466,2026-04-11,CHECKER_ID_4,2026-04-11,42785,2026-04-11,EVEN,C,A,N,5168,2026-04-11,E,WO,RA,RELEASE_BY_4,2026-04-11,RATE_ASSIGNE,2026-04-11,RATE_ASSIGN_,2026-04-11,I,TRN_TYPE_4,C,6026,TXN0000000000000466,016
MO,CONTRACT_REF_NO_,MAKER_ID_467,2026-04-12,CHECKER_ID_4,2026-04-12,624316,2026-04-12,EVEN,C,A,N,5119,2026-04-12,E,WO,RA,RELEASE_BY_4,2026-04-12,RATE_ASSIGNE,2026-04-12,RATE_ASSIGN_,2026-04-12,I,TRN_TYPE_4,C,1631,TXN0000000000000467,017
MO,CONTRACT_REF_NO_,MAKER_ID_468,2026-04-13,CHECKER_ID_4,2026-04-13,249784,2026-04-13,EVEN,C,A,N,9561,2026-04-13,E,WO,RA,RELEASE_BY_4,2026-04-13,RATE_ASSIGNE,2026-04-13,RATE_ASSIGN_,2026-04-13,I,TRN_TYPE_4,C,7739,TXN0000000000000468,018
MO,CONTRACT_REF_NO_,MAKER_ID_469,2026-04-14,CHECKER_ID_4,2026-04-14,587169,2026-04-14,EVEN,C,A,N,2427,2026-04-14,E,WO,RA,RELEASE_BY_4,2026-04-14,RATE_ASSIGNE,2026-04-14,RATE_ASSIGN_,2026-04-14,I,TRN_TYPE_4,C,2815,TXN0000000000000469,019
MO,CONTRACT_REF_NO_,MAKER_ID_470,2026-04-15,CHECKER_ID_4,2026-04-15,987557,2026-04-15,EVEN,C,A,N,6623,2026-04-15,E,WO,RA,RELEASE_BY_4,2026-04-15,RATE_ASSIGNE,2026-04-15,RATE_ASSIGN_,2026-04-15,I,TRN_TYPE_4,C,3654,TXN0000000000000470,020
MO,CONTRACT_REF_NO_,MAKER_ID_471,2026-04-16,CHECKER_ID_4,2026-04-16,662411,2026-04-16,EVEN,C,A,N,1843,2026-04-16,E,WO,RA,RELEASE_BY_4,2026-04-16,RATE_ASSIGNE,2026-04-16,RATE_ASSIGN_,2026-04-16,I,TRN_TYPE_4,C,1420,TXN0000000000000471,021
MO,CONTRACT_REF_NO_,MAKER_ID_472,2026-04-17,CHECKER_ID_4,2026-04-17,483767,2026-04-17,EVEN,C,A,N,183,2026-04-17,E,WO,RA,RELEASE_BY_4,2026-04-17,RATE_ASSIGNE,2026-04-17,RATE_ASSIGN_,2026-04-17,I,TRN_TYPE_4,C,2338,TXN0000000000000472,022
MO,CONTRACT_REF_NO_,MAKER_ID_473,2026-04-18,CHECKER_ID_4,2026-04-18,557527,2026-04-18,EVEN,C,A,N,6785,2026-04-18,E,WO,RA,RELEASE_BY_4,2026-04-18,RATE_ASSIGNE,2026-04-18,RATE_ASSIGN_,2026-04-18,I,TRN_TYPE_4,C,6923,TXN0000000000000473,023
MO,CONTRACT_REF_NO_,MAKER_ID_474,2026-04-19,CHECKER_ID_4,2026-04-19,22489,2026-04-19,EVEN,C,A,N,1983,2026-04-19,E,WO,RA,RELEASE_BY_4,2026-04-19,RATE_ASSIGNE,2026-04-19,RATE_ASSIGN_,2026-04-19,I,TRN_TYPE_4,C,201,TXN0000000000000474,024
MO,CONTRACT_REF_NO_,MAKER_ID_475,2026-04-20,CHECKER_ID_4,2026-04-20,849837,2026-04-20,EVEN,C,A,N,675,2026-04-20,E,WO,RA,RELEASE_BY_4,2026-04-20,RATE_ASSIGNE,2026-04-20,RATE_ASSIGN_,2026-04-20,I,TRN_TYPE_4,C,8332,TXN0000000000000475,025
MO,CONTRACT_REF_NO_,MAKER_ID_476,2026-04-21,CHECKER_ID_4,2026-04-21,129765,2026-04-21,EVEN,C,A,N,4506,2026-04-21,E,WO,RA,RELEASE_BY_4,2026-04-21,RATE_ASSIGNE,2026-04-21,RATE_ASSIGN_,2026-04-21,I,TRN_TYPE_4,C,3585,TXN0000000000000476,001
MO,CONTRACT_REF_NO_,MAKER_ID_477,2026-04-22,CHECKER_ID_4,2026-04-22,197252,2026-04-22,EVEN,C,A,N,6570,2026-04-22,E,WO,RA,RELEASE_BY_4,2026-04-22,RATE_ASSIGNE,2026-04-22,RATE_ASSIGN_,2026-04-22,I,TRN_TYPE_4,C,9203,TXN0000000000000477,002
MO,CONTRACT_REF_NO_,MAKER_ID_478,2026-04-23,CHECKER_ID_4,2026-04-23,790459,2026-04-23,EVEN,C,A,N,3155,2026-04-23,E,WO,RA,RELEASE_BY_4,2026-04-23,RATE_ASSIGNE,2026-04-23,RATE_ASSIGN_,2026-04-23,I,TRN_TYPE_4,C,3628,TXN0000000000000478,003
MO,CONTRACT_REF_NO_,MAKER_ID_479,2026-04-24,CHECKER_ID_4,2026-04-24,272520,2026-04-24,EVEN,C,A,N,162,2026-04-24,E,WO,RA,RELEASE_BY_4,2026-04-24,RATE_ASSIGNE,2026-04-24,RATE_ASSIGN_,2026-04-24,I,TRN_TYPE_4,C,7017,TXN0000000000000479,004
MO,CONTRACT_REF_NO_,MAKER_ID_480,2026-04-25,CHECKER_ID_4,2026-04-25,403733,2026-04-25,EVEN,C,A,N,875,2026-04-25,E,WO,RA,RELEASE_BY_4,2026-04-25,RATE_ASSIGNE,2026-04-25,RATE_ASSIGN_,2026-04-25,I,TRN_TYPE_4,C,2531,TXN0000000000000480,005
MO,CONTRACT_REF_NO_,MAKER_ID_481,2026-04-26,CHECKER_ID_4,2026-04-26,728942,2026-04-26,EVEN,C,A,N,9986,2026-04-26,E,WO,RA,RELEASE_BY_4,2026-04-26,RATE_ASSIGNE,2026-04-26,RATE_ASSIGN_,2026-04-26,I,TRN_TYPE_4,C,6697,TXN0000000000000481,006
MO,CONTRACT_REF_NO_,MAKER_ID_482,2026-04-27,CHECKER_ID_4,2026-04-27,334003,2026-04-27,EVEN,C,A,N,4183,2026-04-27,E,WO,RA,RELEASE_BY_4,2026-04-27,RATE_ASSIGNE,2026-04-27,RATE_ASSIGN_,2026-04-27,I,TRN_TYPE_4,C,1588,TXN0000000000000482,007
MO,CONTRACT_REF_NO_,MAKER_ID_483,2026-04-28,CHECKER_ID_4,2026-04-28,85607,2026-04-28,EVEN,C,A,N,1253,2026-04-28,E,WO,RA,RELEASE_BY_4,2026-04-28,RATE_ASSIGNE,2026-04-28,RATE_ASSIGN_,2026-04-28,I,TRN_TYPE_4,C,3478,TXN0000000000000483,008
