COD_RECTYPE,COD_MODULE,COD_TS_FORMAT,COD_INT_COL,IDENTIFIER,COD_COL,COD_TAG_POS,COD_TAG_MODE,COD_TYPE,COD_TNAME,COD_CUBE_FORMAT,COD_CUBE_DEFAULTS,COD_CUBE_REFCHKS,COD_CUBE_COL,FLG_CUBE,COD_CUBE_DEFIND,COD_CUBE_KEYCNT,COD_CUBE_FUNCID,COD_CUBE_MAND,COD_CUBE_FLDNAME,COD_CUBE_KEYFLDS,COD_CUBE_DTYPE,COD_CUBE_DLENGTH,COD_CUBE_TRACK,COD_CUBE_MODIND,COD_PROC_TAG,COD_HEADER,COD_DATA_LENGTH,COD_DATA_TYPE,COD_MANDATORY,TYPE_OF_INTERFACE,MULTI_RECORD,FUNCTION_ID
COD_RECTYPE_185,CO,COD_TS_FORMAT_185,345662,IDENTIFIER_185,COD_COL_185,COD_TAG_POS_185,COD_TAG_MODE_185,C,Cod Tname 185,COD_CUBE_FORMAT_185,COD_CUBE_DEFAULTS_185,COD_CUBE_REFCHKS_185,773990,F,COD_CUBE_DEFIND_185,477846,COD_CUBE_FUNCID_185,COD_CUBE_MAND_185,Cod Cube Fldname 185,COD_CUBE_KEYFLDS_185,COD_CUBE_DTYPE_185,COD_CUBE_DLENGTH_185,COD_CUBE_TRACK_185,COD_CUBE_MODIND_185,COD_PROC_TAG_185,340032,COD_DATA_LENGTH_185,COD_DATA_TYPE_185,COD_MANDATORY_185,T,M,FUNCTION_ID_185
COD_RECTYPE_186,CO,COD_TS_FORMAT_186,770284,IDENTIFIER_186,COD_COL_186,COD_TAG_POS_186,COD_TAG_MODE_186,C,Cod Tname 186,COD_CUBE_FORMAT_186,COD_CUBE_DEFAULTS_186,COD_CUBE_REFCHKS_186,420383,F,COD_CUBE_DEFIND_186,772275,COD_CUBE_FUNCID_186,COD_CUBE_MAND_186,Cod Cube Fldname 186,COD_CUBE_KEYFLDS_186,COD_CUBE_DTYPE_186,COD_CUBE_DLENGTH_186,COD_CUBE_TRACK_186,COD_CUBE_MODIND_186,COD_PROC_TAG_186,881027,COD_DATA_LENGTH_186,COD_DATA_TYPE_186,COD_MANDATORY_186,T,M,FUNCTION_ID_186
COD_RECTYPE_187,CO,COD_TS_FORMAT_187,428478,IDENTIFIER_187,COD_COL_187,COD_TAG_POS_187,COD_TAG_MODE_187,C,Cod Tname 187,COD_CUBE_FORMAT_187,COD_CUBE_DEFAULTS_187,COD_CUBE_REFCHKS_187,760672,F,COD_CUBE_DEFIND_187,702364,COD_CUBE_FUNCID_187,COD_CUBE_MAND_187,Cod Cube Fldname 187,COD_CUBE_KEYFLDS_187,COD_CUBE_DTYPE_187,COD_CUBE_DLENGTH_187,COD_CUBE_TRACK_187,COD_CUBE_MODIND_187,COD_PROC_TAG_187,444962,COD_DATA_LENGTH_187,COD_DATA_TYPE_187,COD_MANDATORY_187,T,M,FUNCTION_ID_187
COD_RECTYPE_188,CO,COD_TS_FORMAT_188,79779,IDENTIFIER_188,COD_COL_188,COD_TAG_POS_188,COD_TAG_MODE_188,C,Cod Tname 188,COD_CUBE_FORMAT_188,COD_CUBE_DEFAULTS_188,COD_CUBE_REFCHKS_188,70270,F,COD_CUBE_DEFIND_188,861096,COD_CUBE_FUNCID_188,COD_CUBE_MAND_188,Cod Cube Fldname 188,COD_CUBE_KEYFLDS_188,COD_CUBE_DTYPE_188,COD_CUBE_DLENGTH_188,COD_CUBE_TRACK_188,COD_CUBE_MODIND_188,COD_PROC_TAG_188,777684,COD_DATA_LENGTH_188,COD_DATA_TYPE_188,COD_MANDATORY_188,T,M,FUNCTION_ID_188
COD_RECTYPE_189,CO,COD_TS_FORMAT_189,466974,IDENTIFIER_189,COD_COL_189,COD_TAG_POS_189,COD_TAG_MODE_189,C,Cod Tname 189,COD_CUBE_FORMAT_189,COD_CUBE_DEFAULTS_189,COD_CUBE_REFCHKS_189,490961,F,COD_CUBE_DEFIND_189,92981,COD_CUBE_FUNCID_189,COD_CUBE_MAND_189,Cod Cube Fldname 189,COD_CUBE_KEYFLDS_189,COD_CUBE_DTYPE_189,COD_CUBE_DLENGTH_189,COD_CUBE_TRACK_189,COD_CUBE_MODIND_189,COD_PROC_TAG_189,413670,COD_DATA_LENGTH_189,COD_DATA_TYPE_189,COD_MANDATORY_189,T,M,FUNCTION_ID_189
COD_RECTYPE_190,CO,COD_TS_FORMAT_190,112459,IDENTIFIER_190,COD_COL_190,COD_TAG_POS_190,COD_TAG_MODE_190,C,Cod Tname 190,COD_CUBE_FORMAT_190,COD_CUBE_DEFAULTS_190,COD_CUBE_REFCHKS_190,296965,F,COD_CUBE_DEFIND_190,115355,COD_CUBE_FUNCID_190,COD_CUBE_MAND_190,Cod Cube Fldname 190,COD_CUBE_KEYFLDS_190,COD_CUBE_DTYPE_190,COD_CUBE_DLENGTH_190,COD_CUBE_TRACK_190,COD_CUBE_MODIND_190,COD_PROC_TAG_190,463064,COD_DATA_LENGTH_190,COD_DATA_TYPE_190,COD_MANDATORY_190,T,M,FUNCTION_ID_190
COD_RECTYPE_191,CO,COD_TS_FORMAT_191,344653,IDENTIFIER_191,COD_COL_191,COD_TAG_POS_191,COD_TAG_MODE_191,C,Cod Tname 191,COD_CUBE_FORMAT_191,COD_CUBE_DEFAULTS_191,COD_CUBE_REFCHKS_191,218750,F,COD_CUBE_DEFIND_191,706589,COD_CUBE_FUNCID_191,COD_CUBE_MAND_191,Cod Cube Fldname 191,COD_CUBE_KEYFLDS_191,COD_CUBE_DTYPE_191,COD_CUBE_DLENGTH_191,COD_CUBE_TRACK_191,COD_CUBE_MODIND_191,COD_PROC_TAG_191,785764,COD_DATA_LENGTH_191,COD_DATA_TYPE_191,COD_MANDATORY_191,T,M,FUNCTION_ID_191
COD_RECTYPE_192,CO,COD_TS_FORMAT_192,261362,IDENTIFIER_192,COD_COL_192,COD_TAG_POS_192,COD_TAG_MODE_192,C,Cod Tname 192,COD_CUBE_FORMAT_192,COD_CUBE_DEFAULTS_192,COD_CUBE_REFCHKS_192,434500,F,COD_CUBE_DEFIND_192,800049,COD_CUBE_FUNCID_192,COD_CUBE_MAND_192,Cod Cube Fldname 192,COD_CUBE_KEYFLDS_192,COD_CUBE_DTYPE_192,COD_CUBE_DLENGTH_192,COD_CUBE_TRACK_192,COD_CUBE_MODIND_192,COD_PROC_TAG_192,209545,COD_DATA_LENGTH_192,COD_DATA_TYPE_192,COD_MANDATORY_192,T,M,FUNCTION_ID_192
COD_RECTYPE_193,CO,COD_TS_FORMAT_193,332474,IDENTIFIER_193,COD_COL_193,COD_TAG_POS_193,COD_TAG_MODE_193,C,Cod Tname 193,COD_CUBE_FORMAT_193,COD_CUBE_DEFAULTS_193,COD_CUBE_REFCHKS_193,674014,F,COD_CUBE_DEFIND_193,368919,COD_CUBE_FUNCID_193,COD_CUBE_MAND_193,Cod Cube Fldname 193,COD_CUBE_KEYFLDS_193,COD_CUBE_DTYPE_193,COD_CUBE_DLENGTH_193,COD_CUBE_TRACK_193,COD_CUBE_MODIND_193,COD_PROC_TAG_193,284815,COD_DATA_LENGTH_193,COD_DATA_TYPE_193,COD_MANDATORY_193,T,M,FUNCTION_ID_193
COD_RECTYPE_194,CO,COD_TS_FORMAT_194,964349,IDENTIFIER_194,COD_COL_194,COD_TAG_POS_194,COD_TAG_MODE_194,C,Cod Tname 194,COD_CUBE_FORMAT_194,COD_CUBE_DEFAULTS_194,COD_CUBE_REFCHKS_194,874059,F,COD_CUBE_DEFIND_194,481338,COD_CUBE_FUNCID_194,COD_CUBE_MAND_194,Cod Cube Fldname 194,COD_CUBE_KEYFLDS_194,COD_CUBE_DTYPE_194,COD_CUBE_DLENGTH_194,COD_CUBE_TRACK_194,COD_CUBE_MODIND_194,COD_PROC_TAG_194,853727,COD_DATA_LENGTH_194,COD_DATA_TYPE_194,COD_MANDATORY_194,T,M,FUNCTION_ID_194
COD_RECTYPE_195,CO,COD_TS_FORMAT_195,414399,IDENTIFIER_195,COD_COL_195,COD_TAG_POS_195,COD_TAG_MODE_195,C,Cod Tname 195,COD_CUBE_FORMAT_195,COD_CUBE_DEFAULTS_195,COD_CUBE_REFCHKS_195,158640,F,COD_CUBE_DEFIND_195,213007,COD_CUBE_FUNCID_195,COD_CUBE_MAND_195,Cod Cube Fldname 195,COD_CUBE_KEYFLDS_195,COD_CUBE_DTYPE_195,COD_CUBE_DLENGTH_195,COD_CUBE_TRACK_195,COD_CUBE_MODIND_195,COD_PROC_TAG_195,323729,COD_DATA_LENGTH_195,COD_DATA_TYPE_195,COD_MANDATORY_195,T,M,FUNCTION_ID_195
COD_RECTYPE_196,CO,COD_TS_FORMAT_196,63840,IDENTIFIER_196,COD_COL_196,COD_TAG_POS_196,COD_TAG_MODE_196,C,Cod Tname 196,COD_CUBE_FORMAT_196,COD_CUBE_DEFAULTS_196,COD_CUBE_REFCHKS_196,615848,F,COD_CUBE_DEFIND_196,603497,COD_CUBE_FUNCID_196,COD_CUBE_MAND_196,Cod Cube Fldname 196,COD_CUBE_KEYFLDS_196,COD_CUBE_DTYPE_196,COD_CUBE_DLENGTH_196,COD_CUBE_TRACK_196,COD_CUBE_MODIND_196,COD_PROC_TAG_196,765178,COD_DATA_LENGTH_196,COD_DATA_TYPE_196,COD_MANDATORY_196,T,M,FUNCTION_ID_196
COD_RECTYPE_197,CO,COD_TS_FORMAT_197,410444,IDENTIFIER_197,COD_COL_197,COD_TAG_POS_197,COD_TAG_MODE_197,C,Cod Tname 197,COD_CUBE_FORMAT_197,COD_CUBE_DEFAULTS_197,COD_CUBE_REFCHKS_197,468699,F,COD_CUBE_DEFIND_197,98513,COD_CUBE_FUNCID_197,COD_CUBE_MAND_197,Cod Cube Fldname 197,COD_CUBE_KEYFLDS_197,COD_CUBE_DTYPE_197,COD_CUBE_DLENGTH_197,COD_CUBE_TRACK_197,COD_CUBE_MODIND_197,COD_PROC_TAG_197,615091,COD_DATA_LENGTH_197,COD_DATA_TYPE_197,COD_MANDATORY_197,T,M,FUNCTION_ID_197
COD_RECTYPE_198,CO,COD_TS_FORMAT_198,157622,IDENTIFIER_198,COD_COL_198,COD_TAG_POS_198,COD_TAG_MODE_198,C,Cod Tname 198,COD_CUBE_FORMAT_198,COD_CUBE_DEFAULTS_198,COD_CUBE_REFCHKS_198,88841,F,COD_CUBE_DEFIND_198,45030,COD_CUBE_FUNCID_198,COD_CUBE_MAND_198,Cod Cube Fldname 198,COD_CUBE_KEYFLDS_198,COD_CUBE_DTYPE_198,COD_CUBE_DLENGTH_198,COD_CUBE_TRACK_198,COD_CUBE_MODIND_198,COD_PROC_TAG_198,501179,COD_DATA_LENGTH_198,COD_DATA_TYPE_198,COD_MANDATORY_198,T,M,FUNCTION_ID_198
COD_RECTYPE_199,CO,COD_TS_FORMAT_199,814683,IDENTIFIER_199,COD_COL_199,COD_TAG_POS_199,COD_TAG_MODE_199,C,Cod Tname 199,COD_CUBE_FORMAT_199,COD_CUBE_DEFAULTS_199,COD_CUBE_REFCHKS_199,205458,F,COD_CUBE_DEFIND_199,960219,COD_CUBE_FUNCID_199,COD_CUBE_MAND_199,Cod Cube Fldname 199,COD_CUBE_KEYFLDS_199,COD_CUBE_DTYPE_199,COD_CUBE_DLENGTH_199,COD_CUBE_TRACK_199,COD_CUBE_MODIND_199,COD_PROC_TAG_199,108799,COD_DATA_LENGTH_199,COD_DATA_TYPE_199,COD_MANDATORY_199,T,M,FUNCTION_ID_199
COD_RECTYPE_200,CO,COD_TS_FORMAT_200,17921,IDENTIFIER_200,COD_COL_200,COD_TAG_POS_200,COD_TAG_MODE_200,C,Cod Tname 200,COD_CUBE_FORMAT_200,COD_CUBE_DEFAULTS_200,COD_CUBE_REFCHKS_200,829783,F,COD_CUBE_DEFIND_200,362124,COD_CUBE_FUNCID_200,COD_CUBE_MAND_200,Cod Cube Fldname 200,COD_CUBE_KEYFLDS_200,COD_CUBE_DTYPE_200,COD_CUBE_DLENGTH_200,COD_CUBE_TRACK_200,COD_CUBE_MODIND_200,COD_PROC_TAG_200,691824,COD_DATA_LENGTH_200,COD_DATA_TYPE_200,COD_MANDATORY_200,T,M,FUNCTION_ID_200
COD_RECTYPE_201,CO,COD_TS_FORMAT_201,316584,IDENTIFIER_201,COD_COL_201,COD_TAG_POS_201,COD_TAG_MODE_201,C,Cod Tname 201,COD_CUBE_FORMAT_201,COD_CUBE_DEFAULTS_201,COD_CUBE_REFCHKS_201,753283,F,COD_CUBE_DEFIND_201,621309,COD_CUBE_FUNCID_201,COD_CUBE_MAND_201,Cod Cube Fldname 201,COD_CUBE_KEYFLDS_201,COD_CUBE_DTYPE_201,COD_CUBE_DLENGTH_201,COD_CUBE_TRACK_201,COD_CUBE_MODIND_201,COD_PROC_TAG_201,529180,COD_DATA_LENGTH_201,COD_DATA_TYPE_201,COD_MANDATORY_201,T,M,FUNCTION_ID_201
COD_RECTYPE_202,CO,COD_TS_FORMAT_202,617933,IDENTIFIER_202,COD_COL_202,COD_TAG_POS_202,COD_TAG_MODE_202,C,Cod Tname 202,COD_CUBE_FORMAT_202,COD_CUBE_DEFAULTS_202,COD_CUBE_REFCHKS_202,365669,F,COD_CUBE_DEFIND_202,61475,COD_CUBE_FUNCID_202,COD_CUBE_MAND_202,Cod Cube Fldname 202,COD_CUBE_KEYFLDS_202,COD_CUBE_DTYPE_202,COD_CUBE_DLENGTH_202,COD_CUBE_TRACK_202,COD_CUBE_MODIND_202,COD_PROC_TAG_202,848204,COD_DATA_LENGTH_202,COD_DATA_TYPE_202,COD_MANDATORY_202,T,M,FUNCTION_ID_202
COD_RECTYPE_203,CO,COD_TS_FORMAT_203,481358,IDENTIFIER_203,COD_COL_203,COD_TAG_POS_203,COD_TAG_MODE_203,C,Cod Tname 203,COD_CUBE_FORMAT_203,COD_CUBE_DEFAULTS_203,COD_CUBE_REFCHKS_203,298607,F,COD_CUBE_DEFIND_203,630976,COD_CUBE_FUNCID_203,COD_CUBE_MAND_203,Cod Cube Fldname 203,COD_CUBE_KEYFLDS_203,COD_CUBE_DTYPE_203,COD_CUBE_DLENGTH_203,COD_CUBE_TRACK_203,COD_CUBE_MODIND_203,COD_PROC_TAG_203,877723,COD_DATA_LENGTH_203,COD_DATA_TYPE_203,COD_MANDATORY_203,T,M,FUNCTION_ID_203
COD_RECTYPE_204,CO,COD_TS_FORMAT_204,341581,IDENTIFIER_204,COD_COL_204,COD_TAG_POS_204,COD_TAG_MODE_204,C,Cod Tname 204,COD_CUBE_FORMAT_204,COD_CUBE_DEFAULTS_204,COD_CUBE_REFCHKS_204,434887,F,COD_CUBE_DEFIND_204,290421,COD_CUBE_FUNCID_204,COD_CUBE_MAND_204,Cod Cube Fldname 204,COD_CUBE_KEYFLDS_204,COD_CUBE_DTYPE_204,COD_CUBE_DLENGTH_204,COD_CUBE_TRACK_204,COD_CUBE_MODIND_204,COD_PROC_TAG_204,675835,COD_DATA_LENGTH_204,COD_DATA_TYPE_204,COD_MANDATORY_204,T,M,FUNCTION_ID_204
COD_RECTYPE_205,CO,COD_TS_FORMAT_205,576527,IDENTIFIER_205,COD_COL_205,COD_TAG_POS_205,COD_TAG_MODE_205,C,Cod Tname 205,COD_CUBE_FORMAT_205,COD_CUBE_DEFAULTS_205,COD_CUBE_REFCHKS_205,337174,F,COD_CUBE_DEFIND_205,89430,COD_CUBE_FUNCID_205,COD_CUBE_MAND_205,Cod Cube Fldname 205,COD_CUBE_KEYFLDS_205,COD_CUBE_DTYPE_205,COD_CUBE_DLENGTH_205,COD_CUBE_TRACK_205,COD_CUBE_MODIND_205,COD_PROC_TAG_205,347568,COD_DATA_LENGTH_205,COD_DATA_TYPE_205,COD_MANDATORY_205,T,M,FUNCTION_ID_205
COD_RECTYPE_206,CO,COD_TS_FORMAT_206,920535,IDENTIFIER_206,COD_COL_206,COD_TAG_POS_206,COD_TAG_MODE_206,C,Cod Tname 206,COD_CUBE_FORMAT_206,COD_CUBE_DEFAULTS_206,COD_CUBE_REFCHKS_206,336443,F,COD_CUBE_DEFIND_206,594833,COD_CUBE_FUNCID_206,COD_CUBE_MAND_206,Cod Cube Fldname 206,COD_CUBE_KEYFLDS_206,COD_CUBE_DTYPE_206,COD_CUBE_DLENGTH_206,COD_CUBE_TRACK_206,COD_CUBE_MODIND_206,COD_PROC_TAG_206,911074,COD_DATA_LENGTH_206,COD_DATA_TYPE_206,COD_MANDATORY_206,T,M,FUNCTION_ID_206
COD_RECTYPE_207,CO,COD_TS_FORMAT_207,760997,IDENTIFIER_207,COD_COL_207,COD_TAG_POS_207,COD_TAG_MODE_207,C,Cod Tname 207,COD_CUBE_FORMAT_207,COD_CUBE_DEFAULTS_207,COD_CUBE_REFCHKS_207,134939,F,COD_CUBE_DEFIND_207,82442,COD_CUBE_FUNCID_207,COD_CUBE_MAND_207,Cod Cube Fldname 207,COD_CUBE_KEYFLDS_207,COD_CUBE_DTYPE_207,COD_CUBE_DLENGTH_207,COD_CUBE_TRACK_207,COD_CUBE_MODIND_207,COD_PROC_TAG_207,199634,COD_DATA_LENGTH_207,COD_DATA_TYPE_207,COD_MANDATORY_207,T,M,FUNCTION_ID_207
COD_RECTYPE_208,CO,COD_TS_FORMAT_208,770207,IDENTIFIER_208,COD_COL_208,COD_TAG_POS_208,COD_TAG_MODE_208,C,Cod Tname 208,COD_CUBE_FORMAT_208,COD_CUBE_DEFAULTS_208,COD_CUBE_REFCHKS_208,753412,F,COD_CUBE_DEFIND_208,561318,COD_CUBE_FUNCID_208,COD_CUBE_MAND_208,Cod Cube Fldname 208,COD_CUBE_KEYFLDS_208,COD_CUBE_DTYPE_208,COD_CUBE_DLENGTH_208,COD_CUBE_TRACK_208,COD_CUBE_MODIND_208,COD_PROC_TAG_208,775421,COD_DATA_LENGTH_208,COD_DATA_TYPE_208,COD_MANDATORY_208,T,M,FUNCTION_ID_208
COD_RECTYPE_209,CO,COD_TS_FORMAT_209,978674,IDENTIFIER_209,COD_COL_209,COD_TAG_POS_209,COD_TAG_MODE_209,C,Cod Tname 209,COD_CUBE_FORMAT_209,COD_CUBE_DEFAULTS_209,COD_CUBE_REFCHKS_209,406528,F,COD_CUBE_DEFIND_209,723727,COD_CUBE_FUNCID_209,COD_CUBE_MAND_209,Cod Cube Fldname 209,COD_CUBE_KEYFLDS_209,COD_CUBE_DTYPE_209,COD_CUBE_DLENGTH_209,COD_CUBE_TRACK_209,COD_CUBE_MODIND_209,COD_PROC_TAG_209,849539,COD_DATA_LENGTH_209,COD_DATA_TYPE_209,COD_MANDATORY_209,T,M,FUNCTION_ID_209
COD_RECTYPE_210,CO,COD_TS_FORMAT_210,257304,IDENTIFIER_210,COD_COL_210,COD_TAG_POS_210,COD_TAG_MODE_210,C,Cod Tname 210,COD_CUBE_FORMAT_210,COD_CUBE_DEFAULTS_210,COD_CUBE_REFCHKS_210,4671,F,COD_CUBE_DEFIND_210,924834,COD_CUBE_FUNCID_210,COD_CUBE_MAND_210,Cod Cube Fldname 210,COD_CUBE_KEYFLDS_210,COD_CUBE_DTYPE_210,COD_CUBE_DLENGTH_210,COD_CUBE_TRACK_210,COD_CUBE_MODIND_210,COD_PROC_TAG_210,4823,COD_DATA_LENGTH_210,COD_DATA_TYPE_210,COD_MANDATORY_210,T,M,FUNCTION_ID_210
COD_RECTYPE_211,CO,COD_TS_FORMAT_211,294791,IDENTIFIER_211,COD_COL_211,COD_TAG_POS_211,COD_TAG_MODE_211,C,Cod Tname 211,COD_CUBE_FORMAT_211,COD_CUBE_DEFAULTS_211,COD_CUBE_REFCHKS_211,652875,F,COD_CUBE_DEFIND_211,300007,COD_CUBE_FUNCID_211,COD_CUBE_MAND_211,Cod Cube Fldname 211,COD_CUBE_KEYFLDS_211,COD_CUBE_DTYPE_211,COD_CUBE_DLENGTH_211,COD_CUBE_TRACK_211,COD_CUBE_MODIND_211,COD_PROC_TAG_211,876626,COD_DATA_LENGTH_211,COD_DATA_TYPE_211,COD_MANDATORY_211,T,M,FUNCTION_ID_211
COD_RECTYPE_212,CO,COD_TS_FORMAT_212,425921,IDENTIFIER_212,COD_COL_212,COD_TAG_POS_212,COD_TAG_MODE_212,C,Cod Tname 212,COD_CUBE_FORMAT_212,COD_CUBE_DEFAULTS_212,COD_CUBE_REFCHKS_212,454965,F,COD_CUBE_DEFIND_212,174488,COD_CUBE_FUNCID_212,COD_CUBE_MAND_212,Cod Cube Fldname 212,COD_CUBE_KEYFLDS_212,COD_CUBE_DTYPE_212,COD_CUBE_DLENGTH_212,COD_CUBE_TRACK_212,COD_CUBE_MODIND_212,COD_PROC_TAG_212,891345,COD_DATA_LENGTH_212,COD_DATA_TYPE_212,COD_MANDATORY_212,T,M,FUNCTION_ID_212
COD_RECTYPE_213,CO,COD_TS_FORMAT_213,716998,IDENTIFIER_213,COD_COL_213,COD_TAG_POS_213,COD_TAG_MODE_213,C,Cod Tname 213,COD_CUBE_FORMAT_213,COD_CUBE_DEFAULTS_213,COD_CUBE_REFCHKS_213,651331,F,COD_CUBE_DEFIND_213,84734,COD_CUBE_FUNCID_213,COD_CUBE_MAND_213,Cod Cube Fldname 213,COD_CUBE_KEYFLDS_213,COD_CUBE_DTYPE_213,COD_CUBE_DLENGTH_213,COD_CUBE_TRACK_213,COD_CUBE_MODIND_213,COD_PROC_TAG_213,236550,COD_DATA_LENGTH_213,COD_DATA_TYPE_213,COD_MANDATORY_213,T,M,FUNCTION_ID_213
COD_RECTYPE_214,CO,COD_TS_FORMAT_214,430712,IDENTIFIER_214,COD_COL_214,COD_TAG_POS_214,COD_TAG_MODE_214,C,Cod Tname 214,COD_CUBE_FORMAT_214,COD_CUBE_DEFAULTS_214,COD_CUBE_REFCHKS_214,673323,F,COD_CUBE_DEFIND_214,909679,COD_CUBE_FUNCID_214,COD_CUBE_MAND_214,Cod Cube Fldname 214,COD_CUBE_KEYFLDS_214,COD_CUBE_DTYPE_214,COD_CUBE_DLENGTH_214,COD_CUBE_TRACK_214,COD_CUBE_MODIND_214,COD_PROC_TAG_214,277383,COD_DATA_LENGTH_214,COD_DATA_TYPE_214,COD_MANDATORY_214,T,M,FUNCTION_ID_214
COD_RECTYPE_215,CO,COD_TS_FORMAT_215,299578,IDENTIFIER_215,COD_COL_215,COD_TAG_POS_215,COD_TAG_MODE_215,C,Cod Tname 215,COD_CUBE_FORMAT_215,COD_CUBE_DEFAULTS_215,COD_CUBE_REFCHKS_215,21214,F,COD_CUBE_DEFIND_215,16511,COD_CUBE_FUNCID_215,COD_CUBE_MAND_215,Cod Cube Fldname 215,COD_CUBE_KEYFLDS_215,COD_CUBE_DTYPE_215,COD_CUBE_DLENGTH_215,COD_CUBE_TRACK_215,COD_CUBE_MODIND_215,COD_PROC_TAG_215,571995,COD_DATA_LENGTH_215,COD_DATA_TYPE_215,COD_MANDATORY_215,T,M,FUNCTION_ID_215
COD_RECTYPE_216,CO,COD_TS_FORMAT_216,287913,IDENTIFIER_216,COD_COL_216,COD_TAG_POS_216,COD_TAG_MODE_216,C,Cod Tname 216,COD_CUBE_FORMAT_216,COD_CUBE_DEFAULTS_216,COD_CUBE_REFCHKS_216,346098,F,COD_CUBE_DEFIND_216,650498,COD_CUBE_FUNCID_216,COD_CUBE_MAND_216,Cod Cube Fldname 216,COD_CUBE_KEYFLDS_216,COD_CUBE_DTYPE_216,COD_CUBE_DLENGTH_216,COD_CUBE_TRACK_216,COD_CUBE_MODIND_216,COD_PROC_TAG_216,337649,COD_DATA_LENGTH_216,COD_DATA_TYPE_216,COD_MANDATORY_216,T,M,FUNCTION_ID_216
COD_RECTYPE_217,CO,COD_TS_FORMAT_217,34886,IDENTIFIER_217,COD_COL_217,COD_TAG_POS_217,COD_TAG_MODE_217,C,Cod Tname 217,COD_CUBE_FORMAT_217,COD_CUBE_DEFAULTS_217,COD_CUBE_REFCHKS_217,446783,F,COD_CUBE_DEFIND_217,929525,COD_CUBE_FUNCID_217,COD_CUBE_MAND_217,Cod Cube Fldname 217,COD_CUBE_KEYFLDS_217,COD_CUBE_DTYPE_217,COD_CUBE_DLENGTH_217,COD_CUBE_TRACK_217,COD_CUBE_MODIND_217,COD_PROC_TAG_217,400824,COD_DATA_LENGTH_217,COD_DATA_TYPE_217,COD_MANDATORY_217,T,M,FUNCTION_ID_217
COD_RECTYPE_218,CO,COD_TS_FORMAT_218,151998,IDENTIFIER_218,COD_COL_218,COD_TAG_POS_218,COD_TAG_MODE_218,C,Cod Tname 218,COD_CUBE_FORMAT_218,COD_CUBE_DEFAULTS_218,COD_CUBE_REFCHKS_218,864257,F,COD_CUBE_DEFIND_218,207514,COD_CUBE_FUNCID_218,COD_CUBE_MAND_218,Cod Cube Fldname 218,COD_CUBE_KEYFLDS_218,COD_CUBE_DTYPE_218,COD_CUBE_DLENGTH_218,COD_CUBE_TRACK_218,COD_CUBE_MODIND_218,COD_PROC_TAG_218,677079,COD_DATA_LENGTH_218,COD_DATA_TYPE_218,COD_MANDATORY_218,T,M,FUNCTION_ID_218
COD_RECTYPE_219,CO,COD_TS_FORMAT_219,492351,IDENTIFIER_219,COD_COL_219,COD_TAG_POS_219,COD_TAG_MODE_219,C,Cod Tname 219,COD_CUBE_FORMAT_219,COD_CUBE_DEFAULTS_219,COD_CUBE_REFCHKS_219,612824,F,COD_CUBE_DEFIND_219,346218,COD_CUBE_FUNCID_219,COD_CUBE_MAND_219,Cod Cube Fldname 219,COD_CUBE_KEYFLDS_219,COD_CUBE_DTYPE_219,COD_CUBE_DLENGTH_219,COD_CUBE_TRACK_219,COD_CUBE_MODIND_219,COD_PROC_TAG_219,908700,COD_DATA_LENGTH_219,COD_DATA_TYPE_219,COD_MANDATORY_219,T,M,FUNCTION_ID_219
COD_RECTYPE_220,CO,COD_TS_FORMAT_220,456478,IDENTIFIER_220,COD_COL_220,COD_TAG_POS_220,COD_TAG_MODE_220,C,Cod Tname 220,COD_CUBE_FORMAT_220,COD_CUBE_DEFAULTS_220,COD_CUBE_REFCHKS_220,456253,F,COD_CUBE_DEFIND_220,49913,COD_CUBE_FUNCID_220,COD_CUBE_MAND_220,Cod Cube Fldname 220,COD_CUBE_KEYFLDS_220,COD_CUBE_DTYPE_220,COD_CUBE_DLENGTH_220,COD_CUBE_TRACK_220,COD_CUBE_MODIND_220,COD_PROC_TAG_220,195655,COD_DATA_LENGTH_220,COD_DATA_TYPE_220,COD_MANDATORY_220,T,M,FUNCTION_ID_220
COD_RECTYPE_221,CO,COD_TS_FORMAT_221,78114,IDENTIFIER_221,COD_COL_221,COD_TAG_POS_221,COD_TAG_MODE_221,C,Cod Tname 221,COD_CUBE_FORMAT_221,COD_CUBE_DEFAULTS_221,COD_CUBE_REFCHKS_221,93165,F,COD_CUBE_DEFIND_221,271541,COD_CUBE_FUNCID_221,COD_CUBE_MAND_221,Cod Cube Fldname 221,COD_CUBE_KEYFLDS_221,COD_CUBE_DTYPE_221,COD_CUBE_DLENGTH_221,COD_CUBE_TRACK_221,COD_CUBE_MODIND_221,COD_PROC_TAG_221,365963,COD_DATA_LENGTH_221,COD_DATA_TYPE_221,COD_MANDATORY_221,T,M,FUNCTION_ID_221
