MODULE,CONTRACT_REF_NO,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,EVENT_SEQ_NO,EVENT_DATE,EVENT_CODE,CONTRACT_STATUS,AUTH_STATUS,NEW_VERSION_INDICATOR,REVERSED_EVENT_SEQ_NO,EVENT_VALUE_DATE,ECA_STATUS,WORKFLOW_STATUS,RATE_REVISION_STATUS,RELEASE_BY,RELEASE_DT_STAMP,RATE_ASSIGNED_BY,RATE_ASSIGN_DT_STAMP,RATE_ASSIGN_AUTH_BY,RATE_ASSIGN_AUTH_DT_STAMP,INFORM_STATUS,TRN_TYPE,CUTOFF_STATUS,CUTOFF_EVENT_SEQ_NO,TXN_ID,TXN_BRANCH,ARCHIVE_DATE
MO,CONTRACT_REF_NO_,MAKER_ID_596,2026-08-19,CHECKER_ID_5,2026-08-19,534290,2026-08-19,EVEN,C,A,N,5040,2026-08-19,E,WO,RA,RELEASE_BY_5,2026-08-19,RATE_ASSIGNE,2026-08-19,RATE_ASSIGN_,2026-08-19,I,TRN_TYPE_5,C,5498,TXN0000000000000596,021,2026-08-19
MO,CONTRACT_REF_NO_,MAKER_ID_597,2026-08-20,CHECKER_ID_5,2026-08-20,745128,2026-08-20,EVEN,C,A,N,4266,2026-08-20,E,WO,RA,RELEASE_BY_5,2026-08-20,RATE_ASSIGNE,2026-08-20,RATE_ASSIGN_,2026-08-20,I,TRN_TYPE_5,C,7593,TXN0000000000000597,022,2026-08-20
MO,CONTRACT_REF_NO_,MAKER_ID_598,2026-08-21,CHECKER_ID_5,2026-08-21,995076,2026-08-21,EVEN,C,A,N,4531,2026-08-21,E,WO,RA,RELEASE_BY_5,2026-08-21,RATE_ASSIGNE,2026-08-21,RATE_ASSIGN_,2026-08-21,I,TRN_TYPE_5,C,3060,TXN0000000000000598,023,2026-08-21
MO,CONTRACT_REF_NO_,MAKER_ID_599,2026-08-22,CHECKER_ID_5,2026-08-22,514346,2026-08-22,EVEN,C,U,N,6856,2026-08-22,E,WO,RA,RELEASE_BY_5,2026-08-22,RATE_ASSIGNE,2026-08-22,RATE_ASSIGN_,2026-08-22,I,TRN_TYPE_5,C,9870,TXN0000000000000599,024,2026-08-22
MO,CONTRACT_REF_NO_,MAKER_ID_600,2026-08-23,CHECKER_ID_6,2026-08-23,425042,2026-08-23,EVEN,C,A,N,5488,2026-08-23,E,WO,RA,RELEASE_BY_6,2026-08-23,RATE_ASSIGNE,2026-08-23,RATE_ASSIGN_,2026-08-23,I,TRN_TYPE_6,C,2658,TXN0000000000000600,025,2026-08-23
MO,CONTRACT_REF_NO_,MAKER_ID_601,2026-08-24,CHECKER_ID_6,2026-08-24,761061,2026-08-24,EVEN,C,A,N,9579,2026-08-24,E,WO,RA,RELEASE_BY_6,2026-08-24,RATE_ASSIGNE,2026-08-24,RATE_ASSIGN_,2026-08-24,I,TRN_TYPE_6,C,5976,TXN0000000000000601,001,2026-08-24
MO,CONTRACT_REF_NO_,MAKER_ID_602,2026-08-25,CHECKER_ID_6,2026-08-25,464707,2026-08-25,EVEN,C,A,N,5353,2026-08-25,E,WO,RA,RELEASE_BY_6,2026-08-25,RATE_ASSIGNE,2026-08-25,RATE_ASSIGN_,2026-08-25,I,TRN_TYPE_6,C,4790,TXN0000000000000602,002,2026-08-25
MO,CONTRACT_REF_NO_,MAKER_ID_603,2026-08-26,CHECKER_ID_6,2026-08-26,901240,2026-08-26,EVEN,C,A,N,5595,2026-08-26,E,WO,RA,RELEASE_BY_6,2026-08-26,RATE_ASSIGNE,2026-08-26,RATE_ASSIGN_,2026-08-26,I,TRN_TYPE_6,C,1377,TXN0000000000000603,003,2026-08-26
MO,CONTRACT_REF_NO_,MAKER_ID_604,2026-08-27,CHECKER_ID_6,2026-08-27,908565,2026-08-27,EVEN,C,A,N,4872,2026-08-27,E,WO,RA,RELEASE_BY_6,2026-08-27,RATE_ASSIGNE,2026-08-27,RATE_ASSIGN_,2026-08-27,I,TRN_TYPE_6,C,6930,TXN0000000000000604,004,2026-08-27
MO,CONTRACT_REF_NO_,MAKER_ID_605,2026-08-28,CHECKER_ID_6,2026-08-28,378908,2026-08-28,EVEN,C,A,N,6617,2026-08-28,E,WO,RA,RELEASE_BY_6,2026-08-28,RATE_ASSIGNE,2026-08-28,RATE_ASSIGN_,2026-08-28,I,TRN_TYPE_6,C,677,TXN0000000000000605,005,2026-08-28
MO,CONTRACT_REF_NO_,MAKER_ID_606,2026-08-29,CHECKER_ID_6,2026-08-29,345895,2026-08-29,EVEN,C,A,N,4470,2026-08-29,E,WO,RA,RELEASE_BY_6,2026-08-29,RATE_ASSIGNE,2026-08-29,RATE_ASSIGN_,2026-08-29,I,TRN_TYPE_6,C,9698,TXN0000000000000606,006,2026-08-29
MO,CONTRACT_REF_NO_,MAKER_ID_607,2026-08-30,CHECKER_ID_6,2026-08-30,191995,2026-08-30,EVEN,C,A,N,1523,2026-08-30,E,WO,RA,RELEASE_BY_6,2026-08-30,RATE_ASSIGNE,2026-08-30,RATE_ASSIGN_,2026-08-30,I,TRN_TYPE_6,C,5736,TXN0000000000000607,007,2026-08-30
MO,CONTRACT_REF_NO_,MAKER_ID_608,2026-08-31,CHECKER_ID_6,2026-08-31,472431,2026-08-31,EVEN,C,A,N,9478,2026-08-31,E,WO,RA,RELEASE_BY_6,2026-08-31,RATE_ASSIGNE,2026-08-31,RATE_ASSIGN_,2026-08-31,I,TRN_TYPE_6,C,1983,TXN0000000000000608,008,2026-08-31
MO,CONTRACT_REF_NO_,MAKER_ID_609,2026-09-01,CHECKER_ID_6,2026-09-01,250975,2026-09-01,EVEN,C,A,N,8403,2026-09-01,E,WO,RA,RELEASE_BY_6,2026-09-01,RATE_ASSIGNE,2026-09-01,RATE_ASSIGN_,2026-09-01,I,TRN_TYPE_6,C,4051,TXN0000000000000609,009,2026-09-01
MO,CONTRACT_REF_NO_,MAKER_ID_610,2026-09-02,CHECKER_ID_6,2026-09-02,863959,2026-09-02,EVEN,C,A,N,934,2026-09-02,E,WO,RA,RELEASE_BY_6,2026-09-02,RATE_ASSIGNE,2026-09-02,RATE_ASSIGN_,2026-09-02,I,TRN_TYPE_6,C,4204,TXN0000000000000610,010,2026-09-02
MO,CONTRACT_REF_NO_,MAKER_ID_611,2026-09-03,CHECKER_ID_6,2026-09-03,682691,2026-09-03,EVEN,C,A,N,5172,2026-09-03,E,WO,RA,RELEASE_BY_6,2026-09-03,RATE_ASSIGNE,2026-09-03,RATE_ASSIGN_,2026-09-03,I,TRN_TYPE_6,C,9958,TXN0000000000000611,011,2026-09-03
MO,CONTRACT_REF_NO_,MAKER_ID_612,2026-09-04,CHECKER_ID_6,2026-09-04,933043,2026-09-04,EVEN,C,A,N,9091,2026-09-04,E,WO,RA,RELEASE_BY_6,2026-09-04,RATE_ASSIGNE,2026-09-04,RATE_ASSIGN_,2026-09-04,I,TRN_TYPE_6,C,3585,TXN0000000000000612,012,2026-09-04
MO,CONTRACT_REF_NO_,MAKER_ID_613,2026-09-05,CHECKER_ID_6,2026-09-05,420290,2026-09-05,EVEN,C,A,N,8752,2026-09-05,E,WO,RA,RELEASE_BY_6,2026-09-05,RATE_ASSIGNE,2026-09-05,RATE_ASSIGN_,2026-09-05,I,TRN_TYPE_6,C,9659,TXN0000000000000613,013,2026-09-05
MO,CONTRACT_REF_NO_,MAKER_ID_614,2026-09-06,CHECKER_ID_6,2026-09-06,47547,2026-09-06,EVEN,C,A,N,1723,2026-09-06,E,WO,RA,RELEASE_BY_6,2026-09-06,RATE_ASSIGNE,2026-09-06,RATE_ASSIGN_,2026-09-06,I,TRN_TYPE_6,C,1877,TXN0000000000000614,014,2026-09-06
MO,CONTRACT_REF_NO_,MAKER_ID_615,2026-09-07,CHECKER_ID_6,2026-09-07,22731,2026-09-07,EVEN,C,A,N,8685,2026-09-07,E,WO,RA,RELEASE_BY_6,2026-09-07,RATE_ASSIGNE,2026-09-07,RATE_ASSIGN_,2026-09-07,I,TRN_TYPE_6,C,3858,TXN0000000000000615,015,2026-09-07
MO,CONTRACT_REF_NO_,MAKER_ID_616,2026-09-08,CHECKER_ID_6,2026-09-08,295369,2026-09-08,EVEN,C,A,N,8766,2026-09-08,E,WO,RA,RELEASE_BY_6,2026-09-08,RATE_ASSIGNE,2026-09-08,RATE_ASSIGN_,2026-09-08,I,TRN_TYPE_6,C,9957,TXN0000000000000616,016,2026-09-08
MO,CONTRACT_REF_NO_,MAKER_ID_617,2026-09-09,CHECKER_ID_6,2026-09-09,985156,2026-09-09,EVEN,C,A,N,1491,2026-09-09,E,WO,RA,RELEASE_BY_6,2026-09-09,RATE_ASSIGNE,2026-09-09,RATE_ASSIGN_,2026-09-09,I,TRN_TYPE_6,C,6409,TXN0000000000000617,017,2026-09-09
MO,CONTRACT_REF_NO_,MAKER_ID_618,2026-09-10,CHECKER_ID_6,2026-09-10,520619,2026-09-10,EVEN,C,A,N,6761,2026-09-10,E,WO,RA,RELEASE_BY_6,2026-09-10,RATE_ASSIGNE,2026-09-10,RATE_ASSIGN_,2026-09-10,I,TRN_TYPE_6,C,4747,TXN0000000000000618,018,2026-09-10
MO,CONTRACT_REF_NO_,MAKER_ID_619,2026-09-11,CHECKER_ID_6,2026-09-11,658818,2026-09-11,EVEN,C,A,N,2736,2026-09-11,E,WO,RA,RELEASE_BY_6,2026-09-11,RATE_ASSIGNE,2026-09-11,RATE_ASSIGN_,2026-09-11,I,TRN_TYPE_6,C,1188,TXN0000000000000619,019,2026-09-11
MO,CONTRACT_REF_NO_,MAKER_ID_620,2026-09-12,CHECKER_ID_6,2026-09-12,683591,2026-09-12,EVEN,C,A,N,9295,2026-09-12,E,WO,RA,RELEASE_BY_6,2026-09-12,RATE_ASSIGNE,2026-09-12,RATE_ASSIGN_,2026-09-12,I,TRN_TYPE_6,C,1458,TXN0000000000000620,020,2026-09-12
MO,CONTRACT_REF_NO_,MAKER_ID_621,2026-09-13,CHECKER_ID_6,2026-09-13,33094,2026-09-13,EVEN,C,A,N,1851,2026-09-13,E,WO,RA,RELEASE_BY_6,2026-09-13,RATE_ASSIGNE,2026-09-13,RATE_ASSIGN_,2026-09-13,I,TRN_TYPE_6,C,3589,TXN0000000000000621,021,2026-09-13
MO,CONTRACT_REF_NO_,MAKER_ID_622,2026-09-14,CHECKER_ID_6,2026-09-14,389165,2026-09-14,EVEN,C,U,N,991,2026-09-14,E,WO,RA,RELEASE_BY_6,2026-09-14,RATE_ASSIGNE,2026-09-14,RATE_ASSIGN_,2026-09-14,I,TRN_TYPE_6,C,9845,TXN0000000000000622,022,2026-09-14
MO,CONTRACT_REF_NO_,MAKER_ID_623,2026-09-15,CHECKER_ID_6,2026-09-15,755786,2026-09-15,EVEN,C,A,N,7537,2026-09-15,E,WO,RA,RELEASE_BY_6,2026-09-15,RATE_ASSIGNE,2026-09-15,RATE_ASSIGN_,2026-09-15,I,TRN_TYPE_6,C,7737,TXN0000000000000623,023,2026-09-15
MO,CONTRACT_REF_NO_,MAKER_ID_624,2026-09-16,CHECKER_ID_6,2026-09-16,159154,2026-09-16,EVEN,C,A,N,4667,2026-09-16,E,WO,RA,RELEASE_BY_6,2026-09-16,RATE_ASSIGNE,2026-09-16,RATE_ASSIGN_,2026-09-16,I,TRN_TYPE_6,C,8372,TXN0000000000000624,024,2026-09-16
MO,CONTRACT_REF_NO_,MAKER_ID_625,2026-09-17,CHECKER_ID_6,2026-09-17,633445,2026-09-17,EVEN,C,A,N,8560,2026-09-17,E,WO,RA,RELEASE_BY_6,2026-09-17,RATE_ASSIGNE,2026-09-17,RATE_ASSIGN_,2026-09-17,I,TRN_TYPE_6,C,7737,TXN0000000000000625,025,2026-09-17
MO,CONTRACT_REF_NO_,MAKER_ID_626,2026-09-18,CHECKER_ID_6,2026-09-18,328343,2026-09-18,EVEN,C,A,N,2031,2026-09-18,E,WO,RA,RELEASE_BY_6,2026-09-18,RATE_ASSIGNE,2026-09-18,RATE_ASSIGN_,2026-09-18,I,TRN_TYPE_6,C,9993,TXN0000000000000626,001,2026-09-18
MO,CONTRACT_REF_NO_,MAKER_ID_627,2026-09-19,CHECKER_ID_6,2026-09-19,529744,2026-09-19,EVEN,C,A,N,4788,2026-09-19,E,WO,RA,RELEASE_BY_6,2026-09-19,RATE_ASSIGNE,2026-09-19,RATE_ASSIGN_,2026-09-19,I,TRN_TYPE_6,C,8743,TXN0000000000000627,002,2026-09-19
MO,CONTRACT_REF_NO_,MAKER_ID_628,2026-09-20,CHECKER_ID_6,2026-09-20,395253,2026-09-20,EVEN,C,A,N,5460,2026-09-20,E,WO,RA,RELEASE_BY_6,2026-09-20,RATE_ASSIGNE,2026-09-20,RATE_ASSIGN_,2026-09-20,I,TRN_TYPE_6,C,6281,TXN0000000000000628,003,2026-09-20
MO,CONTRACT_REF_NO_,MAKER_ID_629,2026-09-21,CHECKER_ID_6,2026-09-21,244334,2026-09-21,EVEN,C,A,N,4023,2026-09-21,E,WO,RA,RELEASE_BY_6,2026-09-21,RATE_ASSIGNE,2026-09-21,RATE_ASSIGN_,2026-09-21,I,TRN_TYPE_6,C,8070,TXN0000000000000629,004,2026-09-21
MO,CONTRACT_REF_NO_,MAKER_ID_630,2026-09-22,CHECKER_ID_6,2026-09-22,427589,2026-09-22,EVEN,C,A,N,9499,2026-09-22,E,WO,RA,RELEASE_BY_6,2026-09-22,RATE_ASSIGNE,2026-09-22,RATE_ASSIGN_,2026-09-22,I,TRN_TYPE_6,C,3557,TXN0000000000000630,005,2026-09-22
MO,CONTRACT_REF_NO_,MAKER_ID_631,2026-09-23,CHECKER_ID_6,2026-09-23,415804,2026-09-23,EVEN,C,A,N,6688,2026-09-23,E,WO,RA,RELEASE_BY_6,2026-09-23,RATE_ASSIGNE,2026-09-23,RATE_ASSIGN_,2026-09-23,I,TRN_TYPE_6,C,7702,TXN0000000000000631,006,2026-09-23
MO,CONTRACT_REF_NO_,MAKER_ID_632,2026-09-24,CHECKER_ID_6,2026-09-24,216100,2026-09-24,EVEN,C,A,N,9211,2026-09-24,E,WO,RA,RELEASE_BY_6,2026-09-24,RATE_ASSIGNE,2026-09-24,RATE_ASSIGN_,2026-09-24,I,TRN_TYPE_6,C,464,TXN0000000000000632,007,2026-09-24
MO,CONTRACT_REF_NO_,MAKER_ID_633,2026-09-25,CHECKER_ID_6,2026-09-25,1766,2026-09-25,EVEN,C,A,N,4190,2026-09-25,E,WO,RA,RELEASE_BY_6,2026-09-25,RATE_ASSIGNE,2026-09-25,RATE_ASSIGN_,2026-09-25,I,TRN_TYPE_6,C,623,TXN0000000000000633,008,2026-09-25
MO,CONTRACT_REF_NO_,MAKER_ID_634,2026-09-26,CHECKER_ID_6,2026-09-26,906846,2026-09-26,EVEN,C,A,N,1777,2026-09-26,E,WO,RA,RELEASE_BY_6,2026-09-26,RATE_ASSIGNE,2026-09-26,RATE_ASSIGN_,2026-09-26,I,TRN_TYPE_6,C,5548,TXN0000000000000634,009,2026-09-26
MO,CONTRACT_REF_NO_,MAKER_ID_635,2026-09-27,CHECKER_ID_6,2026-09-27,225163,2026-09-27,EVEN,C,A,N,2314,2026-09-27,E,WO,RA,RELEASE_BY_6,2026-09-27,RATE_ASSIGNE,2026-09-27,RATE_ASSIGN_,2026-09-27,I,TRN_TYPE_6,C,1658,TXN0000000000000635,010,2026-09-27
MO,CONTRACT_REF_NO_,MAKER_ID_636,2026-09-28,CHECKER_ID_6,2026-09-28,50896,2026-09-28,EVEN,C,A,N,2376,2026-09-28,E,WO,RA,RELEASE_BY_6,2026-09-28,RATE_ASSIGNE,2026-09-28,RATE_ASSIGN_,2026-09-28,I,TRN_TYPE_6,C,6894,TXN0000000000000636,011,2026-09-28
MO,CONTRACT_REF_NO_,MAKER_ID_637,2026-09-29,CHECKER_ID_6,2026-09-29,122747,2026-09-29,EVEN,C,A,N,5388,2026-09-29,E,WO,RA,RELEASE_BY_6,2026-09-29,RATE_ASSIGNE,2026-09-29,RATE_ASSIGN_,2026-09-29,I,TRN_TYPE_6,C,4443,TXN0000000000000637,012,2026-09-29
MO,CONTRACT_REF_NO_,MAKER_ID_638,2026-09-30,CHECKER_ID_6,2026-09-30,751729,2026-09-30,EVEN,C,A,N,6327,2026-09-30,E,WO,RA,RELEASE_BY_6,2026-09-30,RATE_ASSIGNE,2026-09-30,RATE_ASSIGN_,2026-09-30,I,TRN_TYPE_6,C,3162,TXN0000000000000638,013,2026-09-30
MO,CONTRACT_REF_NO_,MAKER_ID_639,2026-10-01,CHECKER_ID_6,2026-10-01,752516,2026-10-01,EVEN,C,A,N,889,2026-10-01,E,WO,RA,RELEASE_BY_6,2026-10-01,RATE_ASSIGNE,2026-10-01,RATE_ASSIGN_,2026-10-01,I,TRN_TYPE_6,C,3538,TXN0000000000000639,014,2026-10-01
MO,CONTRACT_REF_NO_,MAKER_ID_640,2026-10-02,CHECKER_ID_6,2026-10-02,706618,2026-10-02,EVEN,C,A,N,1672,2026-10-02,E,WO,RA,RELEASE_BY_6,2026-10-02,RATE_ASSIGNE,2026-10-02,RATE_ASSIGN_,2026-10-02,I,TRN_TYPE_6,C,7201,TXN0000000000000640,015,2026-10-02
MO,CONTRACT_REF_NO_,MAKER_ID_641,2026-10-03,CHECKER_ID_6,2026-10-03,336584,2026-10-03,EVEN,C,A,N,250,2026-10-03,E,WO,RA,RELEASE_BY_6,2026-10-03,RATE_ASSIGNE,2026-10-03,RATE_ASSIGN_,2026-10-03,I,TRN_TYPE_6,C,4706,TXN0000000000000641,016,2026-10-03
MO,CONTRACT_REF_NO_,MAKER_ID_642,2026-10-04,CHECKER_ID_6,2026-10-04,976051,2026-10-04,EVEN,C,A,N,1750,2026-10-04,E,WO,RA,RELEASE_BY_6,2026-10-04,RATE_ASSIGNE,2026-10-04,RATE_ASSIGN_,2026-10-04,I,TRN_TYPE_6,C,22,TXN0000000000000642,017,2026-10-04
MO,CONTRACT_REF_NO_,MAKER_ID_643,2026-10-05,CHECKER_ID_6,2026-10-05,189347,2026-10-05,EVEN,C,A,N,4202,2026-10-05,E,WO,RA,RELEASE_BY_6,2026-10-05,RATE_ASSIGNE,2026-10-05,RATE_ASSIGN_,2026-10-05,I,TRN_TYPE_6,C,3182,TXN0000000000000643,018,2026-10-05
MO,CONTRACT_REF_NO_,MAKER_ID_644,2026-10-06,CHECKER_ID_6,2026-10-06,367149,2026-10-06,EVEN,C,A,N,3373,2026-10-06,E,WO,RA,RELEASE_BY_6,2026-10-06,RATE_ASSIGNE,2026-10-06,RATE_ASSIGN_,2026-10-06,I,TRN_TYPE_6,C,1056,TXN0000000000000644,019,2026-10-06
MO,CONTRACT_REF_NO_,MAKER_ID_645,2026-10-07,CHECKER_ID_6,2026-10-07,443212,2026-10-07,EVEN,C,U,N,5482,2026-10-07,E,WO,RA,RELEASE_BY_6,2026-10-07,RATE_ASSIGNE,2026-10-07,RATE_ASSIGN_,2026-10-07,I,TRN_TYPE_6,C,5827,TXN0000000000000645,020,2026-10-07
MO,CONTRACT_REF_NO_,MAKER_ID_646,2026-10-08,CHECKER_ID_6,2026-10-08,758180,2026-10-08,EVEN,C,A,N,8581,2026-10-08,E,WO,RA,RELEASE_BY_6,2026-10-08,RATE_ASSIGNE,2026-10-08,RATE_ASSIGN_,2026-10-08,I,TRN_TYPE_6,C,877,TXN0000000000000646,021,2026-10-08
MO,CONTRACT_REF_NO_,MAKER_ID_647,2026-10-09,CHECKER_ID_6,2026-10-09,822762,2026-10-09,EVEN,C,A,N,2543,2026-10-09,E,WO,RA,RELEASE_BY_6,2026-10-09,RATE_ASSIGNE,2026-10-09,RATE_ASSIGN_,2026-10-09,I,TRN_TYPE_6,C,1035,TXN0000000000000647,022,2026-10-09
MO,CONTRACT_REF_NO_,MAKER_ID_648,2026-10-10,CHECKER_ID_6,2026-10-10,333066,2026-10-10,EVEN,C,A,N,9567,2026-10-10,E,WO,RA,RELEASE_BY_6,2026-10-10,RATE_ASSIGNE,2026-10-10,RATE_ASSIGN_,2026-10-10,I,TRN_TYPE_6,C,9440,TXN0000000000000648,023,2026-10-10
MO,CONTRACT_REF_NO_,MAKER_ID_649,2026-10-11,CHECKER_ID_6,2026-10-11,749845,2026-10-11,EVEN,C,A,N,5346,2026-10-11,E,WO,RA,RELEASE_BY_6,2026-10-11,RATE_ASSIGNE,2026-10-11,RATE_ASSIGN_,2026-10-11,I,TRN_TYPE_6,C,7699,TXN0000000000000649,024,2026-10-11
MO,CONTRACT_REF_NO_,MAKER_ID_650,2026-10-12,CHECKER_ID_6,2026-10-12,377917,2026-10-12,EVEN,C,A,N,1564,2026-10-12,E,WO,RA,RELEASE_BY_6,2026-10-12,RATE_ASSIGNE,2026-10-12,RATE_ASSIGN_,2026-10-12,I,TRN_TYPE_6,C,3764,TXN0000000000000650,025,2026-10-12
MO,CONTRACT_REF_NO_,MAKER_ID_651,2026-10-13,CHECKER_ID_6,2026-10-13,862534,2026-10-13,EVEN,C,A,N,8711,2026-10-13,E,WO,RA,RELEASE_BY_6,2026-10-13,RATE_ASSIGNE,2026-10-13,RATE_ASSIGN_,2026-10-13,I,TRN_TYPE_6,C,3332,TXN0000000000000651,001,2026-10-13
MO,CONTRACT_REF_NO_,MAKER_ID_652,2026-10-14,CHECKER_ID_6,2026-10-14,990547,2026-10-14,EVEN,C,A,N,9506,2026-10-14,E,WO,RA,RELEASE_BY_6,2026-10-14,RATE_ASSIGNE,2026-10-14,RATE_ASSIGN_,2026-10-14,I,TRN_TYPE_6,C,1429,TXN0000000000000652,002,2026-10-14
MO,CONTRACT_REF_NO_,MAKER_ID_653,2026-10-15,CHECKER_ID_6,2026-10-15,541748,2026-10-15,EVEN,C,A,N,5664,2026-10-15,E,WO,RA,RELEASE_BY_6,2026-10-15,RATE_ASSIGNE,2026-10-15,RATE_ASSIGN_,2026-10-15,I,TRN_TYPE_6,C,6363,TXN0000000000000653,003,2026-10-15
MO,CONTRACT_REF_NO_,MAKER_ID_654,2026-10-16,CHECKER_ID_6,2026-10-16,323700,2026-10-16,EVEN,C,A,N,1171,2026-10-16,E,WO,RA,RELEASE_BY_6,2026-10-16,RATE_ASSIGNE,2026-10-16,RATE_ASSIGN_,2026-10-16,I,TRN_TYPE_6,C,6745,TXN0000000000000654,004,2026-10-16
MO,CONTRACT_REF_NO_,MAKER_ID_655,2026-10-17,CHECKER_ID_6,2026-10-17,545187,2026-10-17,EVEN,C,A,N,7632,2026-10-17,E,WO,RA,RELEASE_BY_6,2026-10-17,RATE_ASSIGNE,2026-10-17,RATE_ASSIGN_,2026-10-17,I,TRN_TYPE_6,C,3665,TXN0000000000000655,005,2026-10-17
MO,CONTRACT_REF_NO_,MAKER_ID_656,2026-10-18,CHECKER_ID_6,2026-10-18,394506,2026-10-18,EVEN,C,A,N,6480,2026-10-18,E,WO,RA,RELEASE_BY_6,2026-10-18,RATE_ASSIGNE,2026-10-18,RATE_ASSIGN_,2026-10-18,I,TRN_TYPE_6,C,214,TXN0000000000000656,006,2026-10-18
MO,CONTRACT_REF_NO_,MAKER_ID_657,2026-10-19,CHECKER_ID_6,2026-10-19,518164,2026-10-19,EVEN,C,A,N,2995,2026-10-19,E,WO,RA,RELEASE_BY_6,2026-10-19,RATE_ASSIGNE,2026-10-19,RATE_ASSIGN_,2026-10-19,I,TRN_TYPE_6,C,123,TXN0000000000000657,007,2026-10-19
MO,CONTRACT_REF_NO_,MAKER_ID_658,2026-10-20,CHECKER_ID_6,2026-10-20,520738,2026-10-20,EVEN,C,A,N,6170,2026-10-20,E,WO,RA,RELEASE_BY_6,2026-10-20,RATE_ASSIGNE,2026-10-20,RATE_ASSIGN_,2026-10-20,I,TRN_TYPE_6,C,7706,TXN0000000000000658,008,2026-10-20
MO,CONTRACT_REF_NO_,MAKER_ID_659,2026-10-21,CHECKER_ID_6,2026-10-21,550213,2026-10-21,EVEN,C,A,N,564,2026-10-21,E,WO,RA,RELEASE_BY_6,2026-10-21,RATE_ASSIGNE,2026-10-21,RATE_ASSIGN_,2026-10-21,I,TRN_TYPE_6,C,6089,TXN0000000000000659,009,2026-10-21
MO,CONTRACT_REF_NO_,MAKER_ID_660,2026-10-22,CHECKER_ID_6,2026-10-22,772572,2026-10-22,EVEN,C,A,N,9297,2026-10-22,E,WO,RA,RELEASE_BY_6,2026-10-22,RATE_ASSIGNE,2026-10-22,RATE_ASSIGN_,2026-10-22,I,TRN_TYPE_6,C,3030,TXN0000000000000660,010,2026-10-22
MO,CONTRACT_REF_NO_,MAKER_ID_661,2026-10-23,CHECKER_ID_6,2026-10-23,880728,2026-10-23,EVEN,C,A,N,7381,2026-10-23,E,WO,RA,RELEASE_BY_6,2026-10-23,RATE_ASSIGNE,2026-10-23,RATE_ASSIGN_,2026-10-23,I,TRN_TYPE_6,C,6036,TXN0000000000000661,011,2026-10-23
MO,CONTRACT_REF_NO_,MAKER_ID_662,2026-10-24,CHECKER_ID_6,2026-10-24,640754,2026-10-24,EVEN,C,A,N,8658,2026-10-24,E,WO,RA,RELEASE_BY_6,2026-10-24,RATE_ASSIGNE,2026-10-24,RATE_ASSIGN_,2026-10-24,I,TRN_TYPE_6,C,8315,TXN0000000000000662,012,2026-10-24
MO,CONTRACT_REF_NO_,MAKER_ID_663,2026-10-25,CHECKER_ID_6,2026-10-25,870001,2026-10-25,EVEN,C,A,N,3165,2026-10-25,E,WO,RA,RELEASE_BY_6,2026-10-25,RATE_ASSIGNE,2026-10-25,RATE_ASSIGN_,2026-10-25,I,TRN_TYPE_6,C,7935,TXN0000000000000663,013,2026-10-25
MO,CONTRACT_REF_NO_,MAKER_ID_664,2026-10-26,CHECKER_ID_6,2026-10-26,683148,2026-10-26,EVEN,C,A,N,2699,2026-10-26,E,WO,RA,RELEASE_BY_6,2026-10-26,RATE_ASSIGNE,2026-10-26,RATE_ASSIGN_,2026-10-26,I,TRN_TYPE_6,C,8831,TXN0000000000000664,014,2026-10-26
MO,CONTRACT_REF_NO_,MAKER_ID_665,2026-10-27,CHECKER_ID_6,2026-10-27,322762,2026-10-27,EVEN,C,A,N,3324,2026-10-27,E,WO,RA,RELEASE_BY_6,2026-10-27,RATE_ASSIGNE,2026-10-27,RATE_ASSIGN_,2026-10-27,I,TRN_TYPE_6,C,1610,TXN0000000000000665,015,2026-10-27
MO,CONTRACT_REF_NO_,MAKER_ID_666,2026-10-28,CHECKER_ID_6,2026-10-28,312270,2026-10-28,EVEN,C,A,N,1784,2026-10-28,E,WO,RA,RELEASE_BY_6,2026-10-28,RATE_ASSIGNE,2026-10-28,RATE_ASSIGN_,2026-10-28,I,TRN_TYPE_6,C,5963,TXN0000000000000666,016,2026-10-28
MO,CONTRACT_REF_NO_,MAKER_ID_667,2026-10-29,CHECKER_ID_6,2026-10-29,632078,2026-10-29,EVEN,C,A,N,5080,2026-10-29,E,WO,RA,RELEASE_BY_6,2026-10-29,RATE_ASSIGNE,2026-10-29,RATE_ASSIGN_,2026-10-29,I,TRN_TYPE_6,C,5360,TXN0000000000000667,017,2026-10-29
MO,CONTRACT_REF_NO_,MAKER_ID_668,2026-10-30,CHECKER_ID_6,2026-10-30,210203,2026-10-30,EVEN,C,U,N,6422,2026-10-30,E,WO,RA,RELEASE_BY_6,2026-10-30,RATE_ASSIGNE,2026-10-30,RATE_ASSIGN_,2026-10-30,I,TRN_TYPE_6,C,1441,TXN0000000000000668,018,2026-10-30
MO,CONTRACT_REF_NO_,MAKER_ID_669,2026-10-31,CHECKER_ID_6,2026-10-31,849684,2026-10-31,EVEN,C,A,N,2765,2026-10-31,E,WO,RA,RELEASE_BY_6,2026-10-31,RATE_ASSIGNE,2026-10-31,RATE_ASSIGN_,2026-10-31,I,TRN_TYPE_6,C,4988,TXN0000000000000669,019,2026-10-31
